Date,Season,Home Team,Away Team,1,X,2,HG,AG,Result,HW,HL,HGF,HGA,HGDW,HGDL,HW%,HD%,AW,AL,AGF,AGA,AGDW,AGDL,AW%,AD%
17/08/2014,2014,Corinthians,Bahia,1.44,3.86,8.2,1.0,1.0,D,2,0,5,2,1,0,57,29,0,1,2,3,0,0,57,29
16/08/2014,2014,Goias,Internacional,2.62,3.04,2.73,0.0,1.0,A,1,0,2,1,0,0,50,50,1,1,3,3,0,0,50,50
10/08/2014,2014,Sao Paulo,Vitoria,1.5,3.93,6.62,3.0,1.0,H,1,1,3,3,0,0,43,43,1,1,4,4,1,1,43,43
10/08/2014,2014,Chapecoense-SC,Figueirense,1.94,3.24,4.0,0.0,1.0,A,2,0,4,2,0,0,43,29,1,1,3,6,1,1,43,29
10/08/2014,2014,Atletico-MG,Palmeiras,1.63,3.69,5.29,2.0,1.0,H,2,0,6,2,2,0,43,43,0,2,0,4,0,2,43,43
10/08/2014,2014,Santos,Corinthians,2.55,2.96,2.89,0.0,1.0,A,3,0,7,0,3,0,43,43,1,0,4,1,1,0,43,43
10/08/2014,2014,Internacional,Gremio,2.05,3.16,3.71,2.0,0.0,H,3,0,7,0,2,0,86,0,1,1,2,2,0,0,86,0
10/08/2014,2014,Flamengo RJ,Sport Recife,1.72,3.53,4.75,1.0,0.0,H,1,1,3,3,0,0,29,43,1,1,1,3,0,1,29,43
10/08/2014,2014,Atletico-PR,Botafogo RJ,2.17,3.27,3.23,2.0,0.0,H,1,1,4,5,1,1,43,29,0,2,1,3,0,0,43,29
10/08/2014,2014,Fluminense,Coritiba,1.68,3.61,4.99,1.0,1.0,D,2,0,4,1,1,0,71,14,1,2,3,4,0,0,71,14
09/08/2014,2014,Criciuma,Cruzeiro,4.43,3.51,1.77,0.0,0.0,D,2,1,5,5,0,1,57,14,1,1,3,3,0,0,57,14
09/08/2014,2014,Bahia,Goias,2.22,3.05,3.35,1.0,0.0,H,0,3,0,5,0,2,14,14,0,2,0,5,0,2,14,14
07/08/2014,2014,Chapecoense-SC,Atletico-MG,2.99,3.13,2.39,1.0,1.0,D,3,0,5,1,1,0,50,17,1,2,5,6,0,0,50,17
03/08/2014,2014,Internacional,Santos,1.76,3.41,4.62,1.0,0.0,H,2,1,7,3,2,1,83,0,1,1,4,3,1,0,83,0
03/08/2014,2014,Fluminense,Goias,1.61,3.62,5.69,2.0,0.0,H,2,0,7,3,1,0,67,17,1,1,1,3,0,1,67,17
03/08/2014,2014,Atletico-MG,Atletico-PR,1.54,3.94,5.74,3.0,1.0,H,1,0,3,1,1,0,33,50,2,0,6,3,1,0,33,50
03/08/2014,2014,Palmeiras,Bahia,1.78,3.35,4.59,1.0,1.0,D,1,2,2,4,0,1,40,0,0,2,2,4,0,0,40,0
03/08/2014,2014,Figueirense,Sport Recife,2.26,3.12,3.19,3.0,0.0,H,0,3,1,5,0,1,0,0,1,1,1,2,0,1,0,0
03/08/2014,2014,Coritiba,Corinthians,2.79,2.92,2.66,0.0,0.0,D,1,1,4,3,1,1,20,40,1,0,5,2,1,0,20,40
03/08/2014,2014,Chapecoense-SC,Flamengo RJ,2.07,3.11,3.68,1.0,0.0,H,2,1,5,3,1,0,40,20,0,2,0,7,0,2,40,20
03/08/2014,2014,Vitoria,Gremio,2.62,3.02,2.74,2.0,1.0,H,0,2,2,4,0,0,0,40,1,1,1,1,0,0,0,40
02/08/2014,2014,Sao Paulo,Criciuma,1.32,4.84,9.13,1.0,1.0,D,2,1,3,2,0,0,50,33,0,2,0,4,0,2,50,33
02/08/2014,2014,Botafogo RJ,Cruzeiro,3.02,3.31,2.26,1.0,1.0,D,2,0,8,1,1,0,50,50,2,1,5,3,1,0,50,50
27/07/2014,2014,Gremio,Coritiba,1.67,3.48,5.27,2.0,3.0,A,1,0,2,1,0,0,60,40,0,3,0,4,0,1,60,40
27/07/2014,2014,Flamengo RJ,Botafogo RJ,2.67,3.15,2.6,1.0,0.0,H,0,1,3,4,0,0,17,50,1,1,3,2,1,0,17,50
27/07/2014,2014,Sport Recife,Atletico-MG,2.99,3.2,2.32,2.0,1.0,H,2,0,2,0,0,0,60,20,2,1,6,5,0,0,60,20
27/07/2014,2014,Goias,Sao Paulo,2.72,3.13,2.57,2.0,1.0,H,0,0,2,2,0,0,40,60,1,1,6,7,1,1,40,60
27/07/2014,2014,Corinthians,Palmeiras,1.78,3.37,4.62,2.0,0.0,H,2,0,4,2,0,0,50,33,0,2,0,4,0,2,50,33
27/07/2014,2014,Atletico-PR,Fluminense,2.62,3.2,2.62,0.0,3.0,A,2,0,6,2,2,0,50,33,1,2,3,5,0,1,50,33
27/07/2014,2014,Bahia,Internacional,3.33,3.19,2.16,0.0,1.0,A,0,3,0,5,0,2,17,17,0,1,3,4,0,0,17,17
26/07/2014,2014,Santos,Chapecoense-SC,1.58,3.64,5.95,3.0,0.0,H,2,0,4,0,2,0,33,50,1,2,1,3,0,1,33,50
26/07/2014,2014,Cruzeiro,Figueirense,1.2,6.22,13.01,5.0,0.0,H,3,0,8,1,3,0,80,20,1,1,3,2,1,0,80,20
26/07/2014,2014,Criciuma,Vitoria,1.99,3.26,3.72,1.0,3.0,A,3,0,5,2,0,0,67,17,0,1,2,4,0,1,67,17
20/07/2014,2014,Goias,Sport Recife,1.79,3.41,4.45,0.0,0.0,D,1,0,4,2,1,0,50,50,2,1,2,2,0,1,50,50
20/07/2014,2014,Fluminense,Santos,1.94,3.3,3.9,1.0,0.0,H,2,0,8,3,2,0,60,20,2,0,6,2,2,0,60,20
20/07/2014,2014,Atletico-PR,Criciuma,1.74,3.58,4.53,2.0,0.0,H,1,0,5,3,1,0,40,40,0,2,0,8,0,2,40,40
20/07/2014,2014,Vitoria,Corinthians,2.91,3.08,2.45,0.0,0.0,D,0,3,2,5,0,0,0,25,2,0,6,2,1,0,0,25
20/07/2014,2014,Palmeiras,Cruzeiro,3.31,3.22,2.16,1.0,2.0,A,2,1,3,2,1,1,50,0,1,2,4,4,1,0,50,0
20/07/2014,2014,Internacional,Flamengo RJ,1.59,3.68,5.66,4.0,0.0,H,2,1,5,4,1,1,80,0,0,2,0,5,0,2,80,0
20/07/2014,2014,Botafogo RJ,Coritiba,2.12,3.24,3.38,1.0,0.0,H,1,0,9,3,1,0,33,67,0,3,2,6,0,1,33,67
19/07/2014,2014,Sao Paulo,Chapecoense-SC,1.35,4.56,8.9,0.0,1.0,A,2,0,4,2,0,0,60,40,0,2,1,4,0,1,60,40
19/07/2014,2014,Figueirense,Gremio,3.46,3.16,2.11,0.0,1.0,A,0,3,1,6,0,2,0,0,1,1,2,2,0,0,0,0
19/07/2014,2014,Atletico-MG,Bahia,1.64,3.61,5.24,1.0,1.0,D,2,0,4,1,1,0,40,40,0,2,2,4,0,0,40,40
18/07/2014,2014,Cruzeiro,Vitoria,1.33,4.9,8.53,3.0,1.0,H,3,0,8,2,2,0,75,25,0,0,2,2,0,0,75,25
17/07/2014,2014,Santos,Palmeiras,1.94,3.29,3.87,2.0,0.0,H,1,1,3,2,1,0,20,60,1,1,1,2,0,1,20,60
17/07/2014,2014,Corinthians,Internacional,1.95,3.18,4.01,2.0,1.0,H,1,0,3,2,0,0,40,40,0,0,2,2,0,0,40,40
17/07/2014,2014,Flamengo RJ,Atletico-PR,2.11,3.32,3.29,1.0,2.0,A,0,1,2,4,0,1,20,60,1,1,5,4,1,0,20,60
17/07/2014,2014,Criciuma,Fluminense,3.28,3.19,2.18,3.0,2.0,H,2,0,2,0,0,0,60,20,1,2,1,3,0,1,60,20
17/07/2014,2014,Bahia,Sao Paulo,3.16,3.14,2.25,0.0,2.0,A,0,2,1,4,0,1,20,20,1,1,6,7,1,1,20,20
16/07/2014,2014,Sport Recife,Botafogo RJ,2.29,3.21,3.03,1.0,0.0,H,1,1,2,4,0,1,50,25,1,1,4,3,1,0,50,25
16/07/2014,2014,Gremio,Goias,1.56,3.66,6.28,0.0,0.0,D,2,0,3,1,0,0,75,25,1,2,1,5,0,2,75,25
16/07/2014,2014,Coritiba,Figueirense,1.52,3.78,6.64,0.0,2.0,A,1,1,4,2,1,0,25,50,1,1,2,2,0,0,25,50
05/06/2014,2014,Sport Recife,Bahia,2.29,3.09,3.17,1.0,0.0,H,1,1,3,5,0,1,33,33,1,1,4,3,1,0,33,33
01/06/2014,2014,Santos,Criciuma,1.93,3.35,3.89,2.0,0.0,H,0,1,1,2,0,0,0,75,0,2,0,7,0,1,0,75
01/06/2014,2014,Fluminense,Internacional,2.03,3.2,3.7,1.0,1.0,D,2,1,8,4,2,0,75,0,0,0,3,3,0,0,75,0
01/06/2014,2014,Figueirense,Atletico-PR,2.89,3.17,2.41,1.0,3.0,A,0,3,0,5,0,2,0,0,0,1,4,5,0,0,0,0
01/06/2014,2014,Gremio,Palmeiras,1.83,3.28,4.42,0.0,0.0,D,3,0,5,2,0,0,100,0,1,2,3,6,0,2,100,0
01/06/2014,2014,Cruzeiro,Flamengo RJ,1.77,3.53,4.38,3.0,0.0,H,2,0,6,3,1,0,67,33,0,2,0,4,0,2,67,33
01/06/2014,2014,Corinthians,Botafogo RJ,1.7,3.47,5.05,1.0,1.0,D,1,1,2,2,0,0,50,25,1,2,3,4,1,1,50,25
01/06/2014,2014,Vitoria,Sport Recife,1.73,3.55,4.63,0.0,1.0,A,0,2,4,6,0,0,0,33,1,2,2,4,0,1,0,33
31/05/2014,2014,Sao Paulo,Atletico-MG,1.72,3.63,4.61,2.0,1.0,H,1,0,4,3,0,0,50,50,2,1,6,5,0,0,50,50
31/05/2014,2014,Coritiba,Goias,2.06,3.22,3.55,3.0,0.0,H,0,1,1,2,0,0,0,67,2,1,2,2,0,1,0,67
30/05/2014,2014,Bahia,Santos,2.26,3.05,3.3,0.0,2.0,A,1,1,2,2,0,0,25,25,1,0,4,2,1,0,25,25
29/05/2014,2014,Flamengo RJ,Figueirense,1.74,3.45,4.75,1.0,1.0,D,1,1,5,5,1,1,25,50,1,2,1,2,0,0,25,50
29/05/2014,2014,Corinthians,Cruzeiro,2.44,3.05,2.99,1.0,0.0,H,1,1,3,2,1,0,33,33,2,1,7,5,1,0,33,33
29/05/2014,2014,Atletico-PR,Sao Paulo,2.97,3.23,2.35,2.0,2.0,D,1,1,5,4,1,0,50,25,1,1,5,6,1,1,50,25
29/05/2014,2014,Atletico-MG,Fluminense,2.61,3.16,2.64,2.0,0.0,H,1,1,2,2,0,0,25,50,2,1,2,1,0,0,25,50
29/05/2014,2014,Internacional,Chapecoense-SC,1.58,3.65,5.94,2.0,0.0,H,2,1,5,5,0,1,75,0,0,2,2,4,0,0,75,0
29/05/2014,2014,Goias,Vitoria,1.86,3.37,4.11,0.0,0.0,D,2,0,5,2,1,0,67,33,1,0,4,3,0,0,67,33
28/05/2014,2014,Palmeiras,Botafogo RJ,2.32,3.15,3.05,0.0,2.0,A,2,1,3,1,1,0,67,0,0,3,1,5,0,1,67,0
28/05/2014,2014,Criciuma,Coritiba,2.29,3.13,3.12,1.0,0.0,H,2,0,2,0,0,0,50,25,0,2,4,7,0,1,50,25
25/05/2014,2014,Internacional,Cruzeiro,2.37,3.2,2.92,1.0,3.0,A,3,0,5,2,0,0,100,0,2,1,6,5,0,0,100,0
25/05/2014,2014,Chapecoense-SC,Palmeiras,2.45,3.04,2.95,2.0,0.0,H,0,2,1,3,0,0,0,33,2,1,5,5,0,1,0,33
25/05/2014,2014,Atletico-PR,Coritiba,2.73,3.15,2.55,2.0,0.0,H,1,1,4,4,0,0,33,33,0,1,4,5,0,0,33,33
25/05/2014,2014,Sao Paulo,Gremio,2.01,3.28,3.65,1.0,0.0,H,1,0,6,3,1,0,33,67,1,1,2,2,0,0,33,67
08/12/2013,2013,Sao Paulo,Coritiba,2.76,3.35,2.41,0.0,1.0,A,2,0,5,2,1,0,44,17,0,1,1,2,0,0,44,17
08/12/2013,2013,Portuguesa,Gremio,2.66,2.98,2.73,0.0,0.0,D,1,0,2,0,1,0,50,33,0,2,1,8,0,2,50,33
08/12/2013,2013,Internacional,Ponte Preta,1.22,5.8,12.47,0.0,0.0,D,1,1,4,4,0,0,39,33,0,1,3,5,0,1,39,33
08/12/2013,2013,Goias,Santos,1.48,4.12,6.44,0.0,3.0,A,3,0,6,1,2,0,56,33,0,1,3,5,0,1,56,33
08/12/2013,2013,Botafogo RJ,Criciuma,1.56,3.93,5.53,3.0,0.0,H,2,0,5,0,1,0,56,28,2,1,6,6,0,1,56,28
08/12/2013,2013,Bahia,Fluminense,3.88,3.36,1.92,1.0,2.0,A,1,0,2,1,0,0,39,39,0,3,0,3,0,0,39,39
08/12/2013,2013,Atletico-PR,Vasco,1.9,3.5,3.76,5.0,1.0,H,3,0,10,1,2,0,67,28,0,2,1,3,0,0,67,28
08/12/2013,2013,Atletico-MG,Vitoria,1.95,3.5,3.6,2.0,2.0,D,3,0,11,2,2,0,72,22,2,0,7,3,1,0,72,22
07/12/2013,2013,Nautico,Corinthians,3.97,3.31,1.92,1.0,0.0,H,0,3,0,4,0,1,11,17,1,1,2,2,0,0,11,17
07/12/2013,2013,Flamengo RJ,Cruzeiro,1.87,3.45,3.95,1.0,1.0,D,2,0,3,1,0,0,44,33,2,1,5,3,1,0,44,33
01/12/2013,2013,Santos,Atletico-PR,3.05,3.22,2.28,2.0,1.0,H,2,1,4,1,1,0,50,39,0,2,2,7,0,1,50,39
01/12/2013,2013,Gremio,Goias,1.75,3.43,4.74,1.0,0.0,H,2,0,3,1,0,0,61,22,1,1,4,5,1,1,61,22
01/12/2013,2013,Vitoria,Flamengo RJ,1.6,3.76,5.38,4.0,2.0,H,1,1,4,4,1,1,56,33,0,2,1,4,0,1,56,33
01/12/2013,2013,Vasco,Nautico,1.18,6.61,13.67,2.0,0.0,H,2,0,6,4,0,0,39,28,0,3,1,13,0,3,39,28
01/12/2013,2013,Ponte Preta,Portuguesa,4.64,3.61,1.71,0.0,2.0,A,1,1,3,5,0,1,33,22,0,2,1,3,0,0,33,22
01/12/2013,2013,Cruzeiro,Bahia,1.5,4.04,6.08,1.0,2.0,A,2,0,10,5,2,0,78,17,1,1,1,3,0,1,78,17
01/12/2013,2013,Criciuma,Sao Paulo,2.0,3.34,3.61,1.0,0.0,H,1,0,4,3,0,0,39,22,1,2,4,7,0,1,39,22
01/12/2013,2013,Coritiba,Botafogo RJ,2.26,3.24,3.06,2.0,1.0,H,1,2,5,3,1,0,50,28,0,2,2,4,0,0,50,28
30/11/2013,2013,Corinthians,Internacional,2.42,3.02,3.02,0.0,0.0,D,1,0,2,1,0,0,44,44,0,3,2,6,0,1,44,44
30/11/2013,2013,Fluminense,Atletico-MG,1.69,3.55,4.9,2.0,2.0,D,2,1,6,4,1,0,44,28,0,2,0,3,0,1,44,28
24/11/2013,2013,Sao Paulo,Botafogo RJ,2.78,3.25,2.43,1.0,1.0,D,3,0,7,1,2,0,47,12,0,3,1,4,0,0,47,12
24/11/2013,2013,Internacional,Coritiba,1.74,3.54,4.57,0.0,0.0,D,1,1,6,6,0,0,41,29,0,2,1,3,0,0,41,29
24/11/2013,2013,Bahia,Portuguesa,2.15,3.2,3.34,1.0,0.0,H,0,1,1,2,0,0,35,41,1,1,4,3,1,0,35,41
24/11/2013,2013,Santos,Fluminense,2.9,3.21,2.39,1.0,0.0,H,1,1,3,1,1,0,47,41,0,3,0,3,0,0,47,41
24/11/2013,2013,Ponte Preta,Gremio,3.26,3.23,2.18,1.0,1.0,D,2,1,3,4,0,1,35,18,0,2,2,9,0,2,35,18
24/11/2013,2013,Flamengo RJ,Corinthians,2.52,2.97,2.91,1.0,0.0,H,2,0,4,2,0,0,41,35,1,1,2,2,0,0,41,35
24/11/2013,2013,Atletico-PR,Nautico,1.22,5.96,11.27,6.0,1.0,H,3,0,5,0,1,0,65,29,0,3,0,10,0,3,65,29
23/11/2013,2013,Atletico-MG,Goias,2.1,3.25,3.41,4.0,1.0,H,3,0,8,1,1,0,71,24,2,0,5,1,2,0,71,24
23/11/2013,2013,Vasco,Cruzeiro,1.78,3.63,4.17,2.0,1.0,H,1,1,4,5,0,1,35,29,2,1,5,3,1,0,35,29
23/11/2013,2013,Criciuma,Vitoria,2.29,3.28,2.98,1.0,1.0,D,1,1,4,5,0,1,41,18,2,0,7,3,1,0,41,18
17/11/2013,2013,Portuguesa,Atletico-MG,2.17,3.25,3.25,2.0,0.0,H,0,0,1,1,0,0,47,35,0,2,0,2,0,0,47,35
17/11/2013,2013,Nautico,Bahia,3.71,3.29,1.98,0.0,1.0,A,0,3,1,8,0,2,12,18,0,2,1,5,0,1,12,18
17/11/2013,2013,Gremio,Flamengo RJ,1.44,3.98,7.59,2.0,1.0,H,2,0,2,0,0,0,59,24,0,2,0,3,0,1,59,24
17/11/2013,2013,Goias,Internacional,1.77,3.48,4.45,3.0,1.0,H,3,0,6,0,2,0,53,35,0,2,1,3,0,0,53,35
17/11/2013,2013,Vitoria,Santos,2.0,3.3,3.67,2.0,0.0,H,1,1,3,4,0,1,53,35,1,0,8,4,1,0,53,35
17/11/2013,2013,Fluminense,Sao Paulo,1.63,3.6,5.39,2.0,1.0,H,1,1,5,4,1,0,41,29,2,1,4,5,0,1,41,29
17/11/2013,2013,Cruzeiro,Ponte Preta,1.58,3.84,5.48,2.0,2.0,D,3,0,9,3,2,0,82,12,0,1,2,4,0,1,82,12
17/11/2013,2013,Corinthians,Vasco,1.85,3.23,4.41,0.0,0.0,D,2,0,3,1,0,0,47,41,0,2,3,5,0,0,47,41
16/11/2013,2013,Coritiba,Criciuma,1.66,3.57,5.16,1.0,2.0,A,2,1,6,2,1,0,53,29,1,2,4,6,0,1,53,29
16/11/2013,2013,Botafogo RJ,Atletico-PR,1.91,3.37,3.88,4.0,0.0,H,1,0,3,2,0,0,53,29,0,2,2,6,0,1,53,29
14/11/2013,2013,Fluminense,Nautico,1.24,5.55,11.05,2.0,0.0,H,0,1,4,5,0,0,38,31,0,3,1,12,0,3,38,31
14/11/2013,2013,Atletico-MG,Internacional,1.76,3.43,4.61,2.0,1.0,H,3,0,7,0,1,0,69,25,0,2,1,3,0,0,69,25
14/11/2013,2013,Santos,Bahia,1.84,3.35,4.23,3.0,0.0,H,1,1,2,2,0,0,44,44,0,2,2,5,0,1,44,44
13/11/2013,2013,Vitoria,Cruzeiro,2.47,3.25,2.75,1.0,3.0,A,2,0,4,2,0,0,56,38,1,2,2,3,0,0,56,38
13/11/2013,2013,Sao Paulo,Flamengo RJ,2.35,3.15,3.01,2.0,0.0,H,2,0,5,1,1,0,44,12,0,2,1,3,0,0,44,12
13/11/2013,2013,Coritiba,Corinthians,2.41,3.0,3.06,0.0,1.0,A,3,0,7,1,1,0,56,31,0,1,1,2,0,0,56,31
13/11/2013,2013,Criciuma,Atletico-PR,2.13,3.33,3.27,2.0,1.0,H,1,1,5,6,0,1,38,19,0,1,1,4,0,1,38,19
13/11/2013,2013,Botafogo RJ,Portuguesa,1.58,3.86,5.5,0.0,0.0,D,2,0,5,3,0,0,56,25,1,2,4,4,1,0,56,25
13/11/2013,2013,Gremio,Vasco,1.73,3.47,4.71,1.0,0.0,H,1,1,2,2,0,0,56,25,0,2,5,7,0,0,56,25
13/11/2013,2013,Goias,Ponte Preta,1.6,3.76,5.36,2.0,0.0,H,3,0,7,1,2,0,50,38,0,1,3,4,0,0,50,38
10/11/2013,2013,Vasco,Santos,1.81,3.51,4.15,2.0,2.0,D,2,1,3,3,0,1,38,25,1,1,6,3,1,0,38,25
10/11/2013,2013,Nautico,Criciuma,3.14,3.38,2.16,0.0,1.0,A,0,3,2,10,0,3,12,19,1,2,5,7,0,1,12,19
10/11/2013,2013,Corinthians,Fluminense,2.36,3.05,3.08,1.0,0.0,H,1,0,2,1,0,0,44,44,0,3,0,3,0,0,44,44
10/11/2013,2013,Ponte Preta,Vitoria,2.29,3.19,3.05,0.0,3.0,A,3,0,5,1,1,0,38,19,1,1,4,5,0,1,38,19
10/11/2013,2013,Internacional,Botafogo RJ,1.97,3.38,3.63,2.0,1.0,H,1,1,8,6,1,0,38,31,1,2,3,3,1,0,38,31
10/11/2013,2013,Cruzeiro,Gremio,1.65,3.52,5.42,3.0,0.0,H,2,1,6,5,1,1,81,12,0,1,3,7,0,1,81,12
10/11/2013,2013,Atletico-PR,Sao Paulo,2.36,3.19,2.95,3.0,0.0,H,3,0,3,0,0,0,62,31,3,0,6,2,1,0,62,31
09/11/2013,2013,Flamengo RJ,Goias,2.28,3.2,3.08,1.0,1.0,D,3,0,5,2,0,0,44,31,3,0,6,1,2,0,44,31
09/11/2013,2013,Portuguesa,Coritiba,2.07,3.3,3.44,0.0,0.0,D,0,1,2,3,0,0,50,31,0,3,2,5,0,0,50,31
09/11/2013,2013,Bahia,Atletico-MG,2.65,3.06,2.69,0.0,0.0,D,1,1,3,2,1,0,38,38,0,3,0,4,0,1,38,38
03/11/2013,2013,Flamengo RJ,Fluminense,2.93,3.12,2.39,1.0,0.0,H,2,0,5,3,0,0,40,33,0,3,0,3,0,0,40,33
03/11/2013,2013,Criciuma,Ponte Preta,2.09,3.27,3.41,1.0,1.0,D,1,1,5,6,0,1,40,13,0,1,3,4,0,0,40,13
03/11/2013,2013,Atletico-PR,Internacional,2.42,3.19,2.87,1.0,0.0,H,3,0,4,1,0,0,60,33,0,2,2,5,0,1,60,33
03/11/2013,2013,Vitoria,Corinthians,2.28,3.1,3.18,1.0,1.0,D,3,0,5,2,0,0,60,33,0,1,0,1,0,0,60,33
03/11/2013,2013,Santos,Cruzeiro,2.98,3.25,2.3,0.0,1.0,A,2,0,5,1,1,0,47,47,1,2,5,4,1,0,47,47
03/11/2013,2013,Gremio,Bahia,1.54,3.7,6.34,0.0,0.0,D,2,1,3,2,0,0,60,20,0,3,2,7,0,2,60,20
03/11/2013,2013,Goias,Botafogo RJ,2.28,3.27,3.01,1.0,0.0,H,2,0,7,2,2,0,47,40,1,1,4,3,1,0,47,40
02/11/2013,2013,Atletico-MG,Nautico,1.23,5.88,11.22,5.0,0.0,H,2,0,2,0,0,0,67,27,1,2,3,8,0,2,67,27
02/11/2013,2013,Vasco,Coritiba,1.98,3.34,3.68,2.0,1.0,H,2,1,4,3,1,1,33,27,0,3,2,5,0,0,33,27
02/11/2013,2013,Sao Paulo,Portuguesa,1.66,3.7,4.96,2.0,1.0,H,2,0,6,2,1,0,40,13,1,2,3,6,1,1,40,13
27/10/2013,2013,Nautico,Goias,2.59,3.33,2.55,0.0,2.0,A,0,3,3,12,0,3,13,20,2,1,5,3,1,0,13,20
27/10/2013,2013,Fluminense,Vitoria,1.7,3.53,4.94,2.0,3.0,A,0,0,3,3,0,0,40,33,0,2,3,6,0,1,40,33
27/10/2013,2013,Coritiba,Gremio,2.4,3.01,3.05,4.0,0.0,H,2,1,3,3,0,1,53,33,1,0,4,3,0,0,53,33
27/10/2013,2013,Portuguesa,Flamengo RJ,3.16,3.31,2.18,0.0,0.0,D,1,1,5,3,1,0,53,27,1,2,3,3,1,0,53,27
27/10/2013,2013,Ponte Preta,Vasco,2.28,3.24,3.03,2.0,1.0,H,2,1,4,2,1,0,33,20,0,1,5,6,0,0,33,20
27/10/2013,2013,Internacional,Sao Paulo,1.99,3.31,3.66,2.0,3.0,A,2,0,7,3,1,0,40,33,2,1,3,3,1,1,40,33
27/10/2013,2013,Corinthians,Santos,2.15,3.13,3.42,1.0,1.0,D,2,0,3,0,1,0,47,40,1,2,5,5,1,1,47,40
27/10/2013,2013,Bahia,Atletico-PR,2.2,3.14,3.3,1.0,1.0,D,1,1,3,2,1,0,40,33,0,2,0,4,0,1,40,33
26/10/2013,2013,Cruzeiro,Criciuma,1.32,5.0,8.76,5.0,3.0,H,2,1,5,2,1,1,80,13,1,1,3,3,0,0,80,13
26/10/2013,2013,Botafogo RJ,Atletico-MG,2.23,3.25,3.12,1.0,0.0,H,1,1,4,4,0,0,53,27,0,2,1,4,0,1,53,27
20/10/2013,2013,Portuguesa,Vitoria,1.97,3.34,3.73,1.0,1.0,D,2,1,8,2,2,0,57,21,1,2,7,8,1,1,57,21
20/10/2013,2013,Coritiba,Cruzeiro,2.99,3.23,2.33,2.0,1.0,H,1,1,3,4,0,1,50,36,2,1,6,3,1,0,50,36
20/10/2013,2013,Botafogo RJ,Vasco,2.14,3.29,3.31,2.0,2.0,D,1,2,2,3,0,0,57,21,0,1,3,4,0,0,57,21
20/10/2013,2013,Internacional,Gremio,2.18,3.15,3.35,2.0,2.0,D,2,1,6,3,1,0,43,29,2,0,3,1,0,0,43,29
20/10/2013,2013,Goias,Atletico-PR,2.16,3.29,3.24,3.0,0.0,H,1,1,5,4,1,0,43,43,1,1,4,3,1,0,43,43
20/10/2013,2013,Bahia,Sao Paulo,2.93,3.09,2.43,0.0,1.0,A,1,0,3,1,1,0,43,36,1,2,2,4,1,1,43,36
20/10/2013,2013,Atletico-MG,Flamengo RJ,2.22,3.26,3.13,1.0,0.0,H,2,0,5,0,1,0,64,29,1,1,3,2,1,0,64,29
20/10/2013,2013,Corinthians,Criciuma,1.65,3.57,5.38,1.0,0.0,H,1,0,2,0,1,0,43,43,1,1,4,6,0,1,43,43
19/10/2013,2013,Nautico,Santos,2.83,3.24,2.41,1.0,5.0,A,1,2,5,7,1,2,14,21,0,3,1,7,0,2,14,21
19/10/2013,2013,Fluminense,Ponte Preta,1.71,3.47,4.89,1.0,1.0,D,0,0,3,3,0,0,43,29,0,2,2,7,0,1,43,29
18/10/2013,2013,Vitoria,Botafogo RJ,2.48,3.25,2.75,1.0,0.0,H,2,0,4,2,0,0,57,36,1,1,4,5,1,1,57,36
17/10/2013,2013,Vasco,Goias,2.17,3.35,3.15,0.0,2.0,A,2,1,5,3,1,0,36,29,1,1,5,5,0,0,36,29
17/10/2013,2013,Gremio,Corinthians,2.05,3.06,3.83,1.0,0.0,H,1,1,3,3,0,0,57,21,0,1,0,4,0,1,57,21
17/10/2013,2013,Flamengo RJ,Bahia,1.52,3.8,6.42,2.0,1.0,H,2,0,7,3,1,0,36,36,1,2,3,6,0,2,36,36
17/10/2013,2013,Atletico-PR,Atletico-MG,2.01,3.33,3.59,1.0,0.0,H,2,1,6,6,0,1,57,36,0,2,1,4,0,1,57,36
17/10/2013,2013,Sao Paulo,Nautico,1.29,5.24,9.33,3.0,0.0,H,1,1,3,3,0,0,36,14,1,1,4,6,0,1,36,14
17/10/2013,2013,Ponte Preta,Coritiba,2.05,3.32,3.48,1.0,0.0,H,2,1,5,2,2,0,29,21,0,3,2,7,0,1,29,21
17/10/2013,2013,Criciuma,Portuguesa,2.12,3.28,3.35,1.0,3.0,A,1,1,5,5,0,0,43,14,1,2,1,5,0,1,43,14
16/10/2013,2013,Santos,Internacional,2.49,3.22,2.76,0.0,0.0,D,2,0,6,2,1,0,50,43,0,3,2,7,0,2,50,43
16/10/2013,2013,Cruzeiro,Fluminense,1.51,4.11,5.83,1.0,0.0,H,2,1,7,2,2,1,79,14,1,2,2,3,0,0,79,14
13/10/2013,2013,Goias,Bahia,1.76,3.48,4.55,3.0,1.0,H,1,1,3,3,0,0,38,46,1,1,4,5,0,1,38,46
13/10/2013,2013,Botafogo RJ,Flamengo RJ,2.61,3.17,2.65,2.0,1.0,H,0,3,1,4,0,0,54,23,1,0,3,1,1,0,54,23
13/10/2013,2013,Atletico-PR,Portuguesa,1.68,3.6,4.95,1.0,0.0,H,2,1,6,6,0,1,54,38,1,2,2,6,0,1,54,38
13/10/2013,2013,Sao Paulo,Corinthians,2.25,3.02,3.33,0.0,0.0,D,2,1,4,3,0,0,38,8,0,2,0,6,0,2,38,8
13/10/2013,2013,Internacional,Nautico,1.31,4.91,9.08,4.0,1.0,H,1,2,2,3,0,0,38,31,1,1,3,5,0,1,38,31
